time_s,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,orient_0,orient_1,orient_2,orient_3,accel_0,accel_1,accel_2,gyro_0,gyro_1,gyro_2,pose,rssi
9.86,-2.424,-20.666,5.235,-26.992,-9.329,-15.969,-9.996,-1.43,-0.1016,0.1573,0.0493,0.1795,-0.048,-0.1646,0.5275,-0.1156,-0.0357,0.144,rest,-55
9.88,-24.755,14.226,11.667,25.387,17.801,26.0,-2.208,-17.253,0.211,-0.1527,-0.1427,0.0565,0.4875,0.0569,0.2998,-0.3992,-0.0999,-0.3748,rest,-55
9.9,15.608,-30.945,-25.556,10.281,21.236,-3.179,11.403,10.756,-0.0215,-0.1095,0.0565,0.0613,0.2682,0.0936,-0.3505,0.1381,-0.0003,-0.0965,rest,-55
9.92,-5.893,-13.805,17.777,-28.362,-19.87,-6.575,32.275,21.086,-0.1641,0.1351,0.1349,-0.1174,-0.7564,-0.0217,0.3367,0.3183,-0.1742,0.3504,rest,-55
9.94,-44.559,-7.361,-8.344,23.047,25.966,19.084,-27.011,17.252,0.0509,-0.1671,-0.2067,0.1038,-0.054,-0.3856,-0.0625,0.0728,-0.0166,-0.3104,rest,-55
9.96,37.711,20.084,-6.708,-5.902,7.19,-22.592,6.454,-26.615,-0.0071,-0.1169,-0.1118,0.1646,0.0178,0.0622,-0.6034,-0.1194,0.0922,0.0388,rest,-55
9.98,-43.081,4.143,7.331,25.675,-13.105,-44.841,-19.935,-21.941,0.0737,-0.2717,-0.0448,0.1426,0.0022,0.2689,-0.4925,-0.3204,0.2874,0.0202,rest,-55
10.0,2.065,-22.363,2.016,-22.919,23.737,54.557,9.679,-12.699,-0.2534,-0.1684,0.1555,-0.1029,-0.1113,0.1966,0.4447,-0.0399,-0.0809,0.0143,rest,-55
10.02,-12.553,-11.476,8.238,3.706,42.632,8.777,23.023,-21.426,0.0525,-0.0723,0.0395,0.0689,0.015,0.7222,0.4284,0.2354,0.1529,0.3527,rest,-55
10.04,-28.739,27.406,-19.825,-11.287,11.228,24.664,-23.072,-10.251,0.0098,-0.0186,0.0854,0.3436,0.1258,-0.2206,-0.389,-0.0651,-0.188,0.0935,rest,-55
10.06,9.04,-9.263,39.699,-14.709,-2.389,12.783,17.841,25.552,0.0428,0.1051,-0.0665,0.0918,0.2714,0.4539,-0.5005,-0.1814,0.1646,-0.5303,rest,-55
10.08,9.84,21.196,-11.528,-8.604,-21.483,-10.431,-9.851,-13.657,-0.0738,-0.0271,-0.0283,0.1874,-0.1183,0.1032,-0.1731,-0.1179,-0.3409,-0.3143,rest,-55
10.1,-24.14,3.674,21.523,-35.733,-10.982,-27.338,-5.286,21.515,-0.0447,-0.0048,0.1455,0.0458,-0.228,0.0477,-0.2483,0.0841,0.1031,-0.2734,rest,-55
10.12,3.503,-2.351,10.894,16.627,9.549,-6.064,18.667,-17.461,-0.1321,-0.3195,-0.007,-0.0822,0.1193,-0.5914,-0.1942,0.0941,-0.206,0.0819,rest,-55
10.14,-11.14,-0.656,11.903,19.056,1.85,-16.28,-9.161,12.739,-0.1021,-0.0178,-0.0386,-0.0103,-0.3028,-0.5556,0.1562,0.1928,-0.3584,0.0738,rest,-55
10.16,21.664,11.918,-8.333,-18.87,1.62,4.956,1.916,-3.603,-0.1083,0.0423,0.0471,0.0201,0.0333,0.5038,-0.1873,0.2563,-0.1468,0.2218,rest,-55
10.18,24.667,-5.861,33.219,9.381,-17.545,-7.483,22.655,18.461,-0.1058,-0.0139,0.0204,-0.0508,0.7073,0.0701,-0.0185,0.2382,-0.073,0.2015,rest,-55
10.2,-33.355,-9.073,20.981,31.404,-15.466,-17.796,11.349,-12.461,-0.0269,0.0876,-0.0544,-0.1965,-0.3903,0.003,-0.559,-0.0594,-0.2784,0.328,rest,-55
10.22,43.303,-21.164,5.135,-19.208,-6.186,36.069,-9.334,-5.721,-0.0943,0.1146,-0.3263,-0.0443,-0.0138,-0.1983,0.2591,0.2404,-0.2824,0.4187,rest,-55
10.24,-28.465,25.773,2.997,-10.074,-8.187,-0.67,4.168,-18.403,-0.0234,-0.0771,-0.1215,-0.0817,-0.345,-0.126,0.1297,0.0241,0.3949,-0.4421,rest,-55
10.26,9.387,0.128,16.313,14.329,-3.3,3.453,-14.881,12.274,-0.1879,0.0777,-0.0023,-0.0487,-0.0698,-0.0478,0.3892,0.6467,0.244,-0.1131,rest,-55
10.28,12.596,13.467,-18.503,-25.216,-1.266,16.154,-32.236,-14.418,0.0573,0.0042,0.1416,-0.1411,0.7056,-0.4614,-0.6087,-0.0118,-0.2269,-0.0078,rest,-55
10.3,-1.475,-3.915,-16.848,8.653,-6.347,22.073,-3.607,-19.293,-0.1688,-0.0172,-0.1269,-0.135,0.1582,-0.5333,0.4237,0.0319,-0.0088,-0.207,rest,-55
10.32,15.287,-0.058,-13.722,3.996,-33.656,-32.707,-22.404,6.991,-0.0003,0.1049,-0.092,0.0575,-0.0342,-0.2829,0.1156,-0.0132,-0.1258,0.0084,rest,-55
10.34,-2.591,-3.074,-8.252,-26.099,1.495,-16.054,-20.407,-4.814,0.0734,0.0186,-0.0531,-0.0571,0.1907,-0.719,0.2392,-0.3748,-0.2831,-0.1029,rest,-55
10.36,43.402,33.548,14.13,7.131,-37.246,3.135,-10.984,-16.333,0.0155,-0.0471,0.0869,-0.1936,0.0225,-0.2637,-0.1229,0.0609,-0.2235,0.0328,rest,-55
10.38,-4.247,-13.212,-9.411,-3.091,-15.357,0.142,-5.564,-12.226,0.159,0.0415,-0.0383,0.0146,-0.308,-0.131,-0.096,-0.2494,0.0775,-0.1011,rest,-55
10.4,-7.109,-11.374,59.182,-13.252,-41.374,-31.999,15.186,26.729,-0.0682,0.1279,0.0742,-0.0189,-0.0781,0.0543,0.2632,0.0795,-0.1354,-0.0348,rest,-55
10.42,39.625,5.024,17.387,10.798,5.467,2.174,17.948,14.373,0.0264,-0.0694,0.0386,-0.0067,-0.0925,0.8036,-0.4617,0.1917,-0.1725,0.0262,rest,-55
10.44,51.372,-19.247,-14.477,-0.35,-16.944,17.681,-10.691,13.08,-0.1329,-0.1807,-0.0229,-0.1569,0.4555,-0.4589,-0.3113,0.0827,-0.1173,-0.3037,rest,-55
10.46,40.799,-20.033,-3.925,-4.184,14.206,9.247,-16.536,-6.517,-0.0227,0.0749,-0.1168,0.2018,-0.2278,-0.0026,-0.348,-0.2596,-0.1749,-0.1941,rest,-55
10.48,-8.285,-19.579,13.911,-15.66,-17.876,-7.859,19.857,4.298,-0.01,-0.1433,-0.1143,-0.1278,0.3921,0.1592,-0.2585,-0.1129,-0.1651,-0.1772,rest,-55
10.5,9.206,-5.751,41.623,25.007,26.19,13.427,-8.453,11.956,-0.0349,0.163,0.0404,0.0262,0.0381,0.5221,-0.4301,0.3677,-0.0372,-0.2812,rest,-55
10.52,-15.044,-33.016,13.073,-20.766,3.373,22.684,-13.44,-5.362,-0.1303,-0.0388,0.2574,0.0778,-0.0794,-0.1835,-0.0128,0.026,-0.0838,0.106,rest,-55
10.54,-19.069,-19.168,7.404,-23.373,14.58,-0.286,-36.558,2.19,-0.1685,0.0693,-0.0249,0.1851,0.3214,-0.3182,-0.6062,-0.151,-0.2443,0.3651,rest,-55
10.56,-0.206,18.668,-5.701,-3.593,-0.653,22.131,6.232,-21.147,0.1623,-0.0293,-0.0456,-0.283,0.1903,0.0303,0.03,-0.0806,-0.115,-0.0739,rest,-55
10.58,9.263,12.782,-4.621,18.979,-1.579,-10.085,3.968,-27.188,0.0233,-0.1542,-0.1028,-0.2019,-0.0525,0.4829,-0.0351,0.1287,0.4705,0.0808,rest,-55
10.6,-15.304,-12.551,0.013,-12.658,-11.162,19.705,20.523,-32.938,-0.0818,-0.0464,0.0599,0.1143,0.8106,-0.1397,-0.1247,0.1177,-0.1364,-0.0282,rest,-55
10.62,-8.301,-52.433,2.465,-3.647,25.425,0.11,-25.095,-5.162,-0.2091,-0.1211,0.0636,-0.0247,0.2768,-0.5901,-0.0727,-0.0951,0.1912,0.1346,rest,-55
10.64,12.845,30.828,-7.362,26.702,-20.884,-21.618,15.055,-30.095,0.0573,0.0101,0.1072,-0.0059,0.0168,0.1528,-0.1988,-0.1412,0.0949,-0.0059,rest,-55
10.66,-8.146,-1.656,31.891,-8.86,-9.44,-34.149,-0.847,13.138,0.0836,0.0108,0.0956,0.0731,0.3339,0.2953,0.471,-0.0339,-0.2654,0.1327,rest,-55
10.68,15.611,31.4,25.626,38.909,12.397,4.576,-27.7,6.162,-0.0553,0.0212,0.0055,0.0472,-0.0292,0.2805,-0.8169,0.038,0.2405,0.374,rest,-55
10.7,14.639,33.698,3.379,0.057,10.588,-0.064,-15.647,-10.305,-0.1112,0.0528,0.0011,-0.036,-0.17,0.1515,0.2341,-0.2261,-0.2575,0.1909,rest,-55
10.72,-27.503,10.95,32.338,32.385,14.757,14.176,45.038,-46.688,-0.0464,0.0848,-0.0337,0.124,-0.0118,0.0395,-0.0824,-0.1045,-0.1094,0.0542,rest,-55
10.74,-15.491,19.064,13.065,21.988,-22.578,-33.99,-0.084,57.976,0.1266,-0.0554,0.0425,0.0728,-0.4105,0.4109,-0.0502,-0.0181,0.0048,0.2289,rest,-55
10.76,-15.104,-34.139,6.459,-40.873,-6.022,23.737,11.582,20.847,0.062,0.241,-0.0588,0.0398,-0.1314,0.287,-0.0185,0.3438,-0.1062,0.2814,rest,-55
10.78,11.863,-0.649,10.849,5.225,7.119,-4.137,-14.032,-6.701,-0.1683,0.0842,-0.1235,-0.0218,0.1944,0.2518,-0.5324,-0.0184,0.0919,0.0104,rest,-55
10.8,26.881,-16.436,-40.981,16.207,-10.742,-35.171,-3.17,24.611,-0.1263,0.2336,-0.0838,0.0087,-0.3657,0.0125,-0.0401,-0.2979,0.5652,-0.0991,rest,-55
10.82,-9.889,19.381,36.285,22.529,-24.024,4.278,-37.627,18.034,-0.1635,-0.0803,-0.0003,0.0445,-0.0783,0.4557,0.217,0.1289,-0.2459,0.3399,rest,-55
10.84,-16.061,34.751,40.444,10.253,20.64,-61.658,-3.9,22.043,0.0925,-0.122,-0.0294,-0.2536,0.1239,-0.565,0.3391,0.2365,-0.0949,0.1043,rest,-55
10.86,-4.342,4.838,-22.945,12.45,-32.824,-36.599,-2.439,-4.225,0.0272,-0.065,0.1886,0.0161,0.0699,0.0592,0.3009,0.1152,0.0884,0.1472,rest,-55
10.88,-36.492,-35.737,-1.521,-3.953,11.596,0.4,11.637,-24.912,-0.0011,-0.1341,0.0387,-0.1878,0.1045,-0.4407,-0.1151,0.179,0.0455,-0.3291,rest,-55
10.9,-13.448,-30.028,-33.895,2.353,11.206,8.812,12.053,-0.238,-0.0273,-0.1073,-0.044,-0.1321,-0.2535,0.0267,-0.0353,0.6129,-0.2692,-0.025,rest,-55
10.92,-28.475,-7.756,-6.942,16.898,-8.993,-3.826,-8.606,-28.021,-0.0652,-0.0382,0.0074,0.0559,-0.0704,-0.0757,-0.5162,0.1079,-0.1392,0.1494,rest,-55
10.94,26.329,-3.758,-20.466,-0.334,6.974,-6.31,-11.281,11.271,0.0498,-0.0346,-0.1654,0.0456,-0.2302,0.0643,0.0453,-0.3778,0.0162,0.1029,rest,-55
10.96,12.743,2.347,-39.544,25.542,8.22,-24.066,-15.755,4.624,0.068,-0.0488,0.0826,-0.1793,-0.3127,-0.6193,-0.2692,0.3016,0.4116,0.0469,rest,-55
10.98,-12.769,-4.433,9.467,-31.26,-11.45,28.698,-20.914,-14.98,0.0013,0.0283,-0.0625,0.0077,0.1824,0.5884,-0.0379,-0.0083,0.3055,-0.1098,rest,-55
11.0,-26.487,5.005,21.524,7.221,-1.94,-28.968,-1.167,24.663,-0.1234,-0.0245,-0.0387,-0.0698,0.0744,0.133,0.1298,-0.1954,-0.3292,0.0525,rest,-55
11.02,-10.118,36.766,37.69,39.814,-18.802,11.387,17.419,15.167,-0.0354,0.1279,0.0,0.0128,-0.4614,0.1934,-0.0781,0.093,0.047,0.0362,rest,-55
11.04,-0.914,15.732,-3.978,-29.104,11.379,-16.18,-26.485,-20.445,0.0283,-0.0097,-0.2133,-0.0384,0.3508,-0.1354,-0.0496,0.2086,0.1591,0.2044,rest,-55
11.06,-55.451,34.67,12.728,49.23,-15.647,-35.269,0.144,-5.507,0.0654,0.1075,-0.0087,-0.0241,0.1568,-0.0769,-0.102,0.2074,0.252,0.2168,rest,-55
11.08,-3.365,-42.796,-2.964,-15.16,-2.595,-13.422,-0.415,-20.786,-0.1281,0.1223,-0.097,0.0,0.2864,0.2743,0.2385,0.0606,0.1448,0.2746,rest,-55
11.1,8.5,-36.744,-10.571,13.927,-12.542,32.402,-1.264,1.705,0.1125,-0.0183,0.0176,0.0899,-0.4417,-0.0856,0.2487,0.0131,0.2935,-0.3152,rest,-55
11.12,-33.8,15.394,17.316,-3.865,8.008,14.904,-16.277,-14.137,0.019,0.0904,-0.1166,-0.0198,-0.0733,0.1254,-0.0026,-0.1092,0.2497,-0.1079,rest,-55
11.14,-5.842,-31.83,-14.273,10.322,6.412,11.99,11.02,41.754,-0.0748,-0.1619,-0.1051,-0.0704,-0.2923,0.0281,0.3758,0.3079,0.1009,0.4283,rest,-55
11.16,-7.127,-32.65,21.064,-36.772,-15.1,10.402,-2.048,-3.819,-0.1181,-0.0011,0.1004,0.002,-0.2491,-0.3743,-0.2429,0.0785,0.0687,-0.1601,rest,-55
11.18,-44.215,8.4,-17.954,13.781,-15.122,-19.758,3.063,47.154,0.0749,0.0136,0.0359,-0.1751,-0.3367,-0.7533,0.519,0.3055,0.0786,0.027,rest,-55
11.2,-31.032,-4.386,35.848,2.628,-11.293,-35.161,27.606,-1.402,-0.1757,-0.0924,-0.1278,-0.0132,0.0622,-0.151,0.2331,0.0158,0.2125,-0.0714,rest,-55
11.22,60.907,-11.29,-18.067,-20.526,-4.219,-34.391,5.891,-38.106,0.0162,-0.1351,-0.0381,0.0605,0.6912,-0.3234,-0.0451,-0.1448,-0.174,-0.143,rest,-55
11.24,16.481,-9.761,44.986,8.32,-20.2,-7.334,-16.037,16.001,-0.1639,-0.1341,-0.0592,0.0683,0.3699,0.4142,0.1589,-0.0166,0.1589,-0.2289,rest,-55
11.26,-36.893,8.733,-20.114,-1.306,2.393,4.962,18.756,16.642,0.0195,-0.0442,0.0108,-0.0596,-0.0589,0.7855,0.0547,0.09,-0.1411,0.204,rest,-55
11.28,15.205,15.347,4.298,20.684,25.434,5.662,-2.292,17.891,-0.0904,-0.0718,-0.0053,-0.1741,0.2483,-0.2889,-0.1414,-0.0427,0.0079,-0.0687,rest,-55
11.3,-1.347,-1.193,-8.941,-15.464,21.629,-42.088,-4.114,-9.378,0.0419,-0.1454,-0.05,-0.0102,0.321,0.0997,-0.355,-0.0975,0.1772,-0.2402,rest,-55
11.32,-1.573,-0.182,-7.716,53.915,-8.255,8.995,-15.326,10.555,0.0871,-0.0588,-0.0055,-0.0895,-0.3433,0.311,-0.1662,-0.4827,0.3531,-0.1604,rest,-55
11.34,-4.927,32.818,-2.835,-3.267,-24.563,-32.697,-3.328,7.256,0.0306,-0.0481,0.002,-0.1837,0.1381,0.0484,0.5921,0.0015,-0.1885,-0.0101,rest,-55
11.36,-6.556,8.694,0.538,-25.199,-32.715,5.258,27.662,1.587,0.0813,0.1013,0.0267,-0.0814,0.0586,0.3621,0.159,0.1496,-0.0925,-0.0405,rest,-55
11.38,-2.375,-1.027,23.359,-46.943,0.611,-1.59,-27.43,13.435,-0.0725,-0.0357,0.1849,0.101,0.1723,0.1142,-0.0494,0.3999,0.1604,-0.1499,rest,-55
11.4,-28.002,11.337,-1.117,-28.579,8.572,-5.381,10.613,8.835,-0.0608,0.0633,-0.0498,-0.0433,-0.1597,0.3393,-0.0842,0.2745,0.3567,-0.1477,rest,-55
11.42,-58.42,20.89,-6.839,-17.324,-11.774,-8.296,25.944,3.198,0.1284,0.0494,-0.0309,-0.039,0.1685,0.2461,0.299,-0.0523,0.035,0.1168,rest,-55
11.44,-7.679,-22.699,-16.125,-4.821,13.244,25.18,-27.121,-11.947,-0.0358,0.0795,-0.0528,-0.043,-0.4236,0.145,-0.0484,-0.1308,-0.0519,0.2254,rest,-55
11.46,-20.098,-16.833,25.045,1.515,13.395,8.035,-0.707,-6.966,0.0832,0.1162,0.1084,-0.1185,0.3915,-0.1074,-0.2265,-0.0339,0.1662,0.1081,rest,-55
11.48,-5.108,16.753,2.797,-11.459,-14.161,8.205,-1.65,-27.51,0.0847,-0.048,0.1592,-0.1403,-0.0542,-0.21,-0.2926,-0.0974,0.3541,0.0287,rest,-55
11.5,-15.834,-36.573,-34.427,-10.729,-12.674,-4.481,-45.444,-1.834,0.1028,0.1623,-0.1894,-0.0801,-0.2563,0.0437,-0.3659,0.3365,0.0087,-0.0246,rest,-55
11.52,31.854,-0.321,8.006,-15.016,-27.41,-12.207,43.74,12.66,0.0275,-0.0976,0.0911,-0.1358,-0.4701,-0.1677,0.5863,0.3796,-0.0902,-0.1348,rest,-55
11.54,-32.807,1.561,3.24,15.791,18.214,-3.948,11.121,-14.013,0.0537,-0.0507,0.0459,0.0379,0.0206,0.2384,-0.4711,-0.213,-0.054,-0.2887,rest,-55
11.56,-8.137,-7.493,26.194,2.851,20.589,6.033,-10.713,2.674,0.0729,0.1193,-0.0132,-0.1648,-0.5153,-0.0979,-0.7014,0.359,0.1194,-0.1271,rest,-55
11.58,-22.193,20.562,-22.273,-20.365,-15.319,2.282,12.416,23.853,0.1045,0.0001,0.1021,-0.0671,-0.5463,-0.2013,-0.2419,-0.1264,-0.1919,-0.0922,rest,-55
11.6,12.4,34.305,-34.507,-25.755,-15.829,15.315,-4.099,-14.482,0.0717,0.0956,-0.0019,-0.0816,0.0811,-0.07,-0.0723,-0.1025,0.185,0.05,rest,-55
11.62,20.714,26.727,9.18,-10.13,20.807,9.313,52.067,6.202,0.0698,0.029,-0.0099,-0.0259,0.0883,0.1564,0.3463,0.0618,-0.0926,-0.0654,rest,-55
11.64,-26.459,33.224,-10.823,19.349,5.531,6.075,-2.349,-15.756,-0.0969,0.1728,0.0114,0.1125,0.4155,-0.1233,0.1271,0.009,-0.2314,-0.0371,rest,-55
11.66,11.75,-9.981,-6.497,-3.467,42.231,-36.681,10.033,-5.067,-0.0641,-0.0278,0.0667,0.0725,0.0558,0.3278,0.3806,0.1633,-0.1092,0.0989,rest,-55
11.68,9.984,-16.313,-31.389,-40.456,1.397,5.961,-23.636,20.921,0.0152,0.1349,0.0371,-0.1066,0.1375,0.201,-0.1643,-0.2884,0.0201,-0.2002,rest,-55
11.7,22.418,-8.144,34.492,-42.483,2.696,28.588,-17.806,-3.184,-0.0403,-0.0684,0.0245,-0.1295,-0.0333,0.1548,-0.0645,-0.2,0.206,0.1461,rest,-55
11.72,-20.824,-25.882,-19.038,10.905,5.511,15.802,-6.523,-18.495,0.0919,-0.0553,0.0187,-0.155,-0.1709,0.3028,-0.2149,0.1629,-0.4662,-0.1119,rest,-55
11.74,-3.427,34.851,-23.381,13.42,21.139,-14.43,-7.47,2.833,-0.1481,-0.0455,0.1276,0.0523,-0.047,0.0339,0.1743,0.1545,-0.1113,0.3069,rest,-55
11.76,26.327,13.545,-16.859,-20.404,-6.532,1.215,-35.37,9.894,0.1287,0.0576,-0.0676,-0.0794,0.09,-0.046,0.1329,0.1203,0.2184,-0.2264,rest,-55
11.78,4.432,-7.27,-1.973,17.288,19.463,27.969,8.512,-2.2,-0.0253,-0.1735,0.134,-0.0322,0.1518,0.2037,-0.3736,-0.1847,0.3094,0.0581,rest,-55
11.8,-11.612,-2.527,21.725,18.686,-29.322,32.686,19.323,-3.05,-0.1192,0.1054,0.0476,-0.1458,-0.0696,0.9379,0.005,-0.1484,-0.2017,0.3544,rest,-55
11.82,16.955,28.149,4.964,25.08,-16.966,3.252,5.741,27.649,0.0319,-0.0626,0.0064,-0.1676,-0.6963,0.2494,-0.1124,-0.0523,0.1662,0.2794,rest,-55
11.84,10.69,38.561,10.054,6.044,4.808,-25.71,19.12,-48.909,-0.0586,0.0023,-0.079,-0.0452,0.5518,0.3312,-0.2057,-0.0939,-0.2554,0.141,rest,-55
11.86,-4.995,-39.329,2.016,8.78,19.263,-1.467,-7.453,39.725,0.0007,0.072,-0.054,0.069,-0.4367,-0.1386,-0.3625,-0.121,0.2501,-0.1225,rest,-55
11.88,14.365,30.345,-0.552,19.875,10.622,2.329,15.006,36.799,-0.0637,-0.0959,-0.1018,0.0994,0.3388,-0.1611,-0.6408,-0.135,0.1096,-0.0133,rest,-55
11.9,3.607,-10.467,20.282,6.864,11.729,3.181,10.487,9.171,-0.0928,0.0373,0.0792,0.1155,0.1248,-0.2896,-0.2434,-0.087,0.0379,-0.0244,rest,-55
11.92,-22.475,-22.594,-41.97,-62.389,-2.636,46.405,35.936,-19.565,0.015,-0.1465,-0.1312,-0.1197,-0.0676,-0.0547,0.0758,0.1326,-0.0674,0.0072,rest,-55
11.94,-21.876,-26.89,-29.979,12.985,-6.758,-37.422,-1.262,-24.976,0.166,-0.0579,0.0682,0.1089,-0.2865,0.0228,0.166,0.0231,0.0722,-0.2659,rest,-55
11.96,11.081,-9.723,6.989,18.4,13.376,6.974,12.843,13.768,0.1496,-0.0034,0.0164,0.0932,-0.1471,-0.4006,0.148,-0.0412,-0.2415,0.1001,rest,-55
11.98,28.623,-32.595,20.446,-50.741,-8.006,36.81,-6.566,1.799,0.0763,-0.1716,0.0072,0.0064,0.5587,-0.3707,-0.1145,-0.1857,-0.2069,0.2255,rest,-55
12.0,0.533,-11.111,-10.357,-11.265,-9.476,-25.289,-5.175,-7.184,-0.0758,0.0155,0.024,-0.0557,-0.0432,0.6476,0.6361,-0.2108,-0.1829,-0.2119,rest,-55
12.02,21.141,-7.971,4.793,39.939,-0.209,14.125,10.408,-11.764,0.1059,-0.085,0.134,-0.0587,-0.1434,-0.3265,-0.2773,-0.0854,-0.4863,-0.0467,rest,-55
12.04,-10.159,15.8,8.46,-14.153,-9.171,-4.692,29.719,-16.446,-0.072,-0.1129,-0.1482,0.0307,0.0609,0.3848,0.3124,0.4794,-0.0148,-0.0521,rest,-55
12.06,-26.005,13.932,2.371,13.025,-22.782,7.032,4.104,2.781,-0.0683,0.1189,0.205,-0.111,0.2161,-0.8634,0.2006,-0.374,-0.105,-0.2626,rest,-55
12.08,-4.312,16.776,-37.146,-7.19,-10.267,31.621,8.635,-23.544,-0.0471,0.1556,0.0714,-0.0918,-0.0801,-0.0705,-0.1614,-0.342,-0.1355,0.2778,rest,-55
12.1,-7.623,-2.065,2.811,44.363,0.177,21.879,-11.964,-5.188,0.0013,-0.0774,-0.0204,0.0888,-0.2401,0.0,0.2126,-0.1649,0.2191,0.0146,rest,-55
12.12,-3.302,-40.163,-7.472,7.432,34.907,11.358,22.524,-24.182,-0.0127,0.1221,-0.0888,0.0965,0.22,0.0824,-0.0986,-0.1973,0.3551,0.1264,rest,-55
12.14,6.812,-8.257,0.757,3.294,7.998,14.687,-15.649,-29.332,0.0084,-0.1747,-0.0324,-0.0509,0.1475,0.5948,-0.5834,0.4548,-0.0466,0.0696,rest,-55
12.16,-28.297,19.937,0.829,-1.229,-38.748,1.476,16.917,-4.726,0.1174,0.1133,-0.0641,0.1595,0.0136,0.0149,0.0297,0.0139,-0.526,-0.0371,rest,-55
12.18,-27.279,32.527,31.722,17.039,-4.769,-20.16,-13.152,38.853,-0.0692,-0.2356,0.103,0.1501,0.4978,0.3115,0.3605,0.0106,-0.4153,0.0056,rest,-55
12.2,12.431,-2.705,-3.617,-19.282,-20.035,36.763,37.487,-0.053,0.0282,-0.0981,0.0643,0.176,-0.4588,0.1392,0.1617,0.1055,0.3286,0.4072,rest,-55
12.22,-4.67,13.463,1.685,-12.642,5.416,13.43,4.339,-17.624,-0.0464,-0.0456,-0.0842,0.0314,0.1254,0.2939,-0.2573,-0.1155,0.3109,-0.0329,rest,-55
12.24,0.603,-3.502,22.661,23.436,22.264,0.531,-17.449,38.504,0.0856,-0.0457,0.1424,-0.0536,0.4232,0.4435,-0.2764,0.1164,0.1564,0.523,rest,-55
12.26,-14.846,28.651,0.347,-24.827,-2.4,0.049,-21.178,6.243,0.0958,0.0238,-0.0542,-0.0148,-0.0014,0.0652,0.3329,0.0544,-0.2805,-0.1125,rest,-55
12.28,3.32,22.482,25.957,35.494,2.612,15.266,-29.089,8.598,-0.1075,-0.0063,0.303,0.0304,-0.2591,0.1223,-0.1551,-0.1921,0.4206,0.2134,rest,-55
12.3,6.911,-7.836,-6.216,30.85,6.132,-61.656,48.419,3.661,0.0343,0.1087,0.0465,0.0747,-0.1271,-0.3689,0.0841,0.2863,-0.1296,-0.1456,rest,-55
12.32,24.42,-9.145,-8.211,-7.463,-1.3,-31.473,-10.787,4.607,0.0223,0.1158,0.1839,0.1512,0.2744,-0.0446,-0.1869,0.0036,0.1171,0.1644,rest,-55
12.34,12.462,-2.424,15.737,25.217,17.603,-0.64,-16.677,-17.151,-0.0681,0.0257,0.052,-0.1415,-0.1512,0.073,-0.2699,0.0868,-0.0615,-0.1447,rest,-55
12.36,1.064,7.846,-16.971,-4.852,9.354,-15.242,-33.155,-30.731,-0.0418,-0.1318,-0.0348,0.1665,-0.4136,-0.0848,0.6397,0.0816,-0.0735,-0.0314,rest,-55
12.38,8.587,33.915,-10.617,-15.152,-27.576,2.062,-28.114,-9.276,-0.0909,0.1074,-0.0508,0.0397,-0.4812,0.0395,-0.3609,-0.0851,0.4422,0.1864,rest,-55
12.4,-2.568,63.979,-18.303,23.304,-30.653,-4.878,-26.956,5.146,0.0056,-0.0308,0.1092,-0.0567,0.0981,0.2462,-0.445,-0.1497,0.0108,0.126,rest,-55
12.42,28.425,-4.318,-6.329,-17.452,6.6,-5.942,-5.481,-1.878,0.0552,-0.0564,-0.0772,0.0432,-0.9077,-0.1811,-0.3454,0.2407,-0.0882,-0.1121,rest,-55
12.44,-0.972,-11.907,-8.053,1.942,-8.441,-8.584,-20.203,-23.076,0.0061,0.0307,-0.1428,0.076,0.2292,0.2924,0.09,0.1274,0.437,-0.0603,rest,-55
12.46,-20.914,-30.681,35.113,35.376,-18.492,-14.546,-6.48,24.485,-0.1287,-0.1967,0.2168,0.0312,0.1363,-0.0615,0.1397,-0.3028,-0.1682,0.021,rest,-55
12.48,-45.418,-6.05,-7.283,-6.054,-11.022,-19.918,-36.441,2.895,-0.03,-0.1375,0.0063,-0.0295,-0.1383,-0.6471,0.2048,-0.2466,0.0127,-0.1617,rest,-55
12.5,-7.775,23.046,10.632,22.601,6.608,7.923,-35.623,-6.35,-0.0225,0.1224,-0.0506,0.0265,0.0677,0.3473,-0.0401,0.1656,-0.341,-0.3228,rest,-55
12.52,-45.667,15.72,13.473,17.937,-13.547,-11.271,-2.421,28.874,0.1694,0.0794,0.0331,0.1335,-0.0768,-0.1173,-0.0387,-0.1957,-0.035,-0.2235,rest,-55
12.54,20.5,10.874,28.591,-32.586,38.034,-31.45,-23.966,-12.416,0.1308,0.0226,-0.0244,-0.0793,-0.4128,0.3398,0.2396,0.2705,0.0794,-0.5284,rest,-55
12.56,-24.892,9.297,-7.394,-11.177,-22.065,18.952,9.124,10.024,-0.0634,0.0176,-0.1338,-0.013,-0.7584,-0.4704,-0.0967,0.475,-0.3601,-0.2487,rest,-55
12.58,4.335,35.388,4.043,14.043,-6.752,-10.212,1.644,-13.166,0.0724,-0.1606,0.089,0.0039,-0.0644,-0.4929,-0.2939,0.2397,-0.0417,0.0557,rest,-55
12.6,-17.591,-0.581,-27.443,1.998,7.413,6.412,-18.072,-6.841,0.0537,-0.0211,-0.0287,0.1903,-0.2853,0.3241,-0.3464,0.131,0.1416,-0.1021,rest,-55
